"Observation.No";"Observed.y";"Predicted.Prob";"Predicted.y"
1039;0;0,334511183613735;0
344;0;0,510573214914577;1
138;0;0,266392145697262;0
104;1;0,615473405565811;1
2037;0;0,318258858253496;0
250;0;0,622599272467578;1
1788;0;0,492076530706406;0
2109;0;0,159875177746382;0
2164;1;0,342400541448029;0
199;1;0,4816202819417;0
1881;0;0,509151117990839;1
2151;0;0,389261794689241;0
462;0;0,501883394269581;1
208;1;0,651582318514769;1
1561;0;0,3203121705955;0
1302;1;0,427140200917022;0
934;1;0,570496719567859;1
2194;1;0,342400541448029;0
2083;0;0,37252703577655;0
1170;0;0,371748015224489;0
1052;0;0,329565468520642;0
318;1;0,661623052760006;1
1537;1;0,293062163892799;0
213;0;0,455676124287992;0
475;0;0,35689742720811;0
735;0;0,527905197004124;1
1933;1;0,574526821671081;1
586;0;0,400305660700013;0
959;1;0,542656064878559;1
75;1;0,73422263285691;1
1337;0;0,3392226436591;0
362;0;0,700654955110375;1
1801;1;0,583210667517146;1
1666;0;0,270412127594232;0
1065;0;0,246401808765911;0
535;0;0,274938053242846;0
1276;0;0,419278862702723;0
544;1;0,515158232426808;1
368;0;0,510573214914577;1
878;0;0,474765790124582;0
1231;1;0,644588960918394;1
1575;1;0,531149846762604;1
1874;0;0,42162529675268;0
858;1;0,503524530600119;1
482;1;0,605372554044813;1
1032;1;0,661623052760006;1
1391;1;0,54117555974734;1
506;1;0,589175612105642;1
1872;0;0,383736887309379;0
900;0;0,634902762062308;1
1640;0;0,368669348765252;0
211;0;0,463675009665688;0
1149;1;0,530319466782138;1
714;1;0,469213440233147;0
2276;0;0,526186811809829;1
1056;0;0,728745715790243;1
8;0;0,281741850210128;0
529;1;0,438711750601535;0
2180;0;0,342400541448029;0
631;0;0,332458851294931;0
1225;1;0,435983240573797;0
1037;1;0,610840198047398;1
1325;0;0,438711750601535;0
1320;0;0,512388300858962;1
82;0;0,631354862134395;1
1314;0;0,174372916548027;0
2355;0;0,425210620507677;0
1656;0;0,355816706137926;0
394;0;0,338558792887436;0
367;1;0,659316610535244;1
628;0;0,505396380255156;1
813;0;0,623398836588832;1
353;0;0,335044802589725;0
105;1;0,615473405565811;1
406;1;0,661623052760006;1
166;0;0,370405963368844;0
921;1;0,512388300858962;1
1800;1;0,502863690745066;1
758;1;0,243774900887077;0
1717;0;0,707092403406447;1
721;1;0,716865266741443;1
1703;0;0,629154347965038;1
2307;0;0,300827417284047;0
1953;1;0,336741671877507;0
1257;0;0,617282448655839;1
1702;1;0,629154347965038;1
1025;1;0,281741850210128;0
879;0;0,661623052760006;1
807;0;0,464521688312019;0
17;1;0,367085321513154;0
434;1;0,494226029423659;0
1679;0;0,116746866787114;0
245;1;0,606575666881638;1
355;1;0,548778276751144;1
926;0;0,336741671877507;0
1055;1;0,571681367606387;1
1183;1;0,313735156826828;0
18;0;0,525330948740578;1
292;0;0,46894676481817;0
1219;0;0,293062163892799;0
950;0;0,176872724453839;0
1742;0;0,467029426763046;0
2213;0;0,120824779537598;0
1397;1;0,710845777319169;1
1695;0;0,220758983247083;0
1987;1;0,290794499590905;0
151;0;0,364387371870195;0
579;0;0,435382146611067;0
1907;0;0,314186367821998;0
1792;1;0,696281460542912;1
1511;0;0,33214032056597;0
593;0;0,297106381577713;0
510;1;0,348743796009457;0
1112;1;0,332978304022139;0
893;0;0,345558936332149;0
1814;1;0,456520629567766;0
359;0;0,528587729899677;1
2078;1;0,638153989159556;1
1340;1;0,30564914329009;0
2219;1;0,702008455927638;1
332;1;0,630612204638474;1
27;1;0,545541057246956;1
794;1;0,653747895971137;1
1016;0;0,492076530706406;0
2300;1;0,480848035546938;0
1957;0;0,457102819872888;0
363;1;0,528587729899677;1
1128;1;0,348743796009457;0
1543;0;0,401138136731272;0
561;1;0,542386984677652;1
1198;0;0,491912606855196;0
1862;0;0,42162529675268;0
1664;1;0,506095585416458;1
1406;0;0,50953539810818;1
633;0;0,46699982230293;0
2097;0;0,243774900887077;0
1036;0;0,451327963480502;0
1444;0;0,446465152150604;0
1480;0;0,486910835236532;0
2120;0;0,576191073960391;1
1359;0;0,296088327492429;0
2146;1;0,577717391190279;1
56;0;0,302784643221032;0
1547;1;0,598496893441412;1
142;1;0,458046571301515;0
11;1;0,501883394269581;1
2354;0;0,334126146907113;0
286;0;0,492076530706406;0
1521;1;0,488306766835226;0
2285;1;0,55493719840905;1
2183;0;0,602023959959863;1
738;1;0,507618665177209;1
580;1;0,531031532821124;1
995;1;0,732375872768005;1
671;0;0,11796220771571;0
1830;1;0,453763530915303;0
1691;0;0,310899177483958;0
60;0;0,473812443367118;0
1312;0;0,336607797354106;0
207;1;0,362177707856482;0
317;0;0,506095585416458;1
848;0;0,161370108881039;0
1650;1;0,352034978788748;0
1876;1;0,570992251175336;1
1282;1;0,465076538776238;0
369;0;0,472201729006887;0
448;0;0,632229916013206;1
677;0;0,52379035590757;1
1394;1;0,54117555974734;1
1784;0;0,266392145697262;0
150;1;0,458046571301515;0
542;0;0,469790396485869;0
1779;0;0,625761962848295;1
484;0;0,712185375830333;1
1541;0;0,371200206362039;0
2025;1;0,36064710495661;0
1402;1;0,491493224083813;0
1145;0;0,313735156826828;0
1842;0;0,371748015224489;0
107;0;0,312925840978759;0
1757;1;0,390020328300414;0
2254;1;0,577155155907929;1
2178;0;0,4600249768329;0
1188;1;0,485974199785513;0
375;0;0,321620361279437;0
747;0;0,48957661403122;0
1383;1;0,50953539810818;1
12;0;0,712185375830333;1
1607;1;0,507618665177209;1
977;1;0,316457311988726;0
1642;1;0,310899177483958;0
1227;0;0,42808076987715;0
1883;1;0,550982399609878;1
1186;1;0,66087621523911;1
739;1;0,716865266741443;1
1022;1;0,625761962848295;1
2310;1;0,318264654920707;0
1479;1;0,386160254818378;0
1405;1;0,710845777319169;1
972;0;0,339677303996337;0
1545;1;0,482470251004451;0
880;1;0,506095585416458;1
1386;1;0,612661719884603;1
153;1;0,653747895971137;1
418;0;0,373775605063952;0
2065;0;0,348743796009457;0
10;1;0,329423214213126;0
2074;0;0,441172966027468;0
1569;0;0,314453456009793;0
1426;0;0,492712863211838;0
1474;1;0,46894676481817;0
185;1;0,502012644477146;1
2182;1;0,602023959959863;1
164;0;0,463675009665688;0
643;1;0,709718910895311;1
857;1;0,577717391190279;1
274;0;0,33734011266239;0
1098;0;0,501883394269581;1
2004;1;0,641969068208905;1
873;0;0,630612204638474;1
227;0;0,4816202819417;0
1382;0;0,427408786552832;0
1890;0;0,383736887309379;0
1675;0;0,195776907467476;0
2312;0;0,201418557285842;0
962;0;0,542656064878559;1
871;1;0,630612204638474;1
13;0;0,437711329256842;0
517;1;0,554907823309698;1
1645;0;0,509010464835993;1
1095;1;0,522183799236127;1
1761;0;0,330476344314633;0
965;1;0,217602812892081;0
19;0;0,545541057246956;1
479;1;0,445653050077283;0
2096;1;0,492745940129524;0
252;0;0,502012644477146;1
657;1;0,335044802589725;0
613;1;0,337310530754353;0
290;0;0,309441704984897;0
145;0;0,329565468520642;0
1417;1;0,643089880612591;1
795;1;0,484005684577152;0
632;1;0,348743796009457;0
1903;0;0,391380950281775;0
2095;1;0,661623052760006;1
608;1;0,643089880612591;1
137;0;0,320815838180643;0
785;1;0,703258249011345;1
1966;0;0,391423957209033;0
124;1;0,591459309399186;1
547;1;0,3392226436591;0
1288;1;0,32873831554456;0
810;0;0,502863690745066;1
1694;0;0,369622403664036;0
922;1;0,492076530706406;0
1345;0;0,598629981871569;1
966;0;0,449078803024835;0
261;1;0,545746860884873;1
2156;1;0,201662797550564;0
242;0;0,362177707856482;0
755;1;0,661623052760006;1
1367;1;0,352514254864188;0
804;0;0,49581361751648;0
612;1;0,643089880612591;1
1518;0;0,440325167911963;0
1044;0;0,364387371870195;0
365;1;0,630612204638474;1
1409;1;0,661623052760006;1
649;0;0,464183057652579;0
2080;0;0,348743796009457;0
618;0;0,348743796009457;0
2058;0;0,194651947251389;0
1727;1;0,608724688833258;1
1598;1;0,48253201320392;0
538;1;0,647125102168342;1
1137;1;0,505262163486443;1
1967;1;0,719405379092561;1
2113;1;0,462628082269442;0
1436;0;0,209747973685465;0
1094;1;0,445653050077283;0
1901;1;0,28210255243885;0
587;1;0,454437337240651;0
675;0;0,625761962848295;1
1393;0;0,484447219751471;0
1015;1;0,467029426763046;0
2330;1;0,425210620507677;0
788;0;0,30696194165562;0
1555;0;0,381954505615222;0
783;1;0,383407037839547;0
2119;1;0,133316055271688;0
464;0;0,501883394269581;1
1877;0;0,175122427809245;0
1471;0;0,211336704310483;0
570;1;0,400305660700013;0
1939;1;0,460935095753807;0
2171;0;0,360924243624412;0
1434;0;0,61381908799919;1
33;1;0,707843290270269;1
407;0;0,314453456009793;0
1199;1;0,454743167998281;0
1809;0;0,438575366527598;0
431;0;0,42808076987715;0
2252;0;0,44268987737045;0
584;1;0,454437337240651;0
562;1;0,573308348232044;1
1562;0;0,633004807083834;1
759;0;0,37252703577655;0
599;1;0,466420926179763;0
998;1;0,527029216077758;1
2190;1;0,360924243624412;0
1293;1;0,458068098340878;0
1111;0;0,349197481489385;0
2262;0;0,602501633149357;1
2048;0;0,50953539810818;1
1264;0;0,50337864871295;1
847;0;0,469790396485869;0
2038;1;0,318258858253496;0
1984;1;0,290794499590905;0
121;0;0,51137021002202;1
1324;0;0,347213284122068;0
2046;1;0,529816106148781;1
266;0;0,320815838180643;0
1900;0;0,383736887309379;0
35;0;0,657149646314934;1
1927;0;0,446276308974867;0
1710;0;0,310899177483958;0
2226;0;0,309085119509568;0
67;1;0,560845739571073;1
606;0;0,643089880612591;1
1119;0;0,554907823309698;1
1045;0;0,571681367606387;1
1833;1;0,492076530706406;0
230;0;0,446898207795264;0
963;1;0,504400770760332;1
152;1;0,728745715790243;1
1660;0;0,531149846762604;1
870;0;0,590688385627821;1
2160;0;0,602023959959863;1
1817;0;0,482470251004451;0
582;0;0,454437337240651;0
598;0;0,428603437503989;0
2184;0;0,547969852777727;1
287;1;0,281741850210128;0
1161;0;0,371748015224489;0
1553;1;0,362964478952653;0
663;1;0,512388300858962;1
729;1;0,507618665177209;1
148;0;0,347839757167171;0
784;0;0,458046571301515;0
1593;1;0,469213440233147;0
949;0;0,522429971283103;1
2181;0;0,342400541448029;0
622;0;0,505396380255156;1
1200;1;0,371748015224489;0
1952;0;0,453763530915303;0
1542;0;0,362964478952653;0
863;1;0,389261794689241;0
496;1;0,41605354866858;0
1092;1;0,605372554044813;1
1534;0;0,315107536278813;0
575;1;0,643089880612591;1
2333;1;0,416570443586381;0
1072;1;0,497350706825351;0
2140;1;0,310899177483958;0
577;0;0,287803289472782;0
712;0;0,690735231881633;1
1515;1;0,69790753754881;1
1468;1;0,304842760919597;0
376;1;0,575892007560713;1
80;1;0,370869922560609;0
293;1;0,6563758594438;1
1732;0;0,41040923180656;0
603;0;0,61381908799919;1
269;0;0,211336704310483;0
1415;1;0,355816706137926;0
1747;1;0,66003266966956;1
102;1;0,73422263285691;1
720;1;0,48957661403122;0
944;0;0,522429971283103;1
1381;0;0,471123912457468;0
2006;0;0,50953539810818;1
655;0;0,370126034190107;0
1008;0;0,629154347965038;1
9;0;0,55493719840905;1
399;0;0,449078803024835;0
1778;0;0,42808076987715;0
1734;0;0,447879697071227;0
2271;0;0,466051440173972;0
1465;0;0,211336704310483;0
2200;0;0,631652277880109;1
976;1;0,513395781441253;1
2062;0;0,292648614998544;0
181;1;0,502012644477146;1
1677;1;0,433100230762643;0
481;1;0,580081552918179;1
1372;0;0,296088327492429;0
978;0;0,575892007560713;1
366;0;0,614718278224403;1
797;1;0,484005684577152;0
1334;1;0,515158232426808;1
645;0;0,473812443367118;0
1486;1;0,627563642687546;1
801;0;0,328208338178481;0
581;1;0,5107548393049;1
1728;1;0,554907823309698;1
1794;1;0,456520629567766;0
1349;1;0,593134519164348;1
743;0;0,469213440233147;0
827;0;0,464521688312019;0
2185;1;0,342400541448029;0
1100;0;0,463503618162325;0
1222;0;0,638614982653552;1
1955;0;0,387795881253163;0
1283;1;0,458068098340878;0
66;1;0,472996713364825;0
1134;1;0,530319466782138;1
1997;1;0,229024291843326;0
2077;1;0,487355135389752;0
1062;0;0,364387371870195;0
1709;0;0,50196122799026;1
1617;1;0,507618665177209;1
1173;1;0,473934454242226;0
1182;0;0,632229916013206;1
1774;1;0,677298702088407;1
539;0;0,43079759854678;0
2255;1;0,561651508803727;1
693;1;0,657910585937595;1
872;0;0,548778276751144;1
463;0;0,383002609753926;0
2116;1;0,310899177483958;0
1708;1;0,310899177483958;0
1832;0;0,281741850210128;0
1107;1;0,564604259745552;1
1358;0;0,395647403743151;0
1913;0;0,181838790153129;0
1291;0;0,438983165997499;0
467;0;0,311654098420224;0
1584;1;0,438846491260589;0
1898;0;0,466433651160985;0
1390;0;0,390262157517281;0
95;1;0,490972493015058;0
1209;0;0,49484809181647;0
882;1;0,593172755510152;1
985;0;0,461585485007831;0
1213;0;0,30564914329009;0
111;1;0,529382429331059;1
268;1;0,52379035590757;1
1369;0;0,214859910837861;0
1631;1;0,470643486309122;0
194;0;0,409268434318474;0
1091;0;0,289748119904694;0
2177;0;0,308659436959669;0
2347;0;0,201418557285842;0
2057;1;0,449127326848292;0
412;1;0,661623052760006;1
1422;1;0,400305660700013;0
537;0;0,422127269493743;0
1460;0;0,297106381577713;0
206;0;0,569340638469343;1
1690;0;0,462628082269442;0
1513;1;0,520561667146364;1
1229;0;0,435983240573797;0
1357;1;0,293062163892799;0
1366;0;0,296088327492429;0
1243;1;0,706382640957622;1
2023;1;0,54117555974734;1
646;0;0,350880390277216;0
1783;1;0,287246468587827;0
1142;0;0,355052856797874;0
573;0;0,446465152150604;0
53;0;0,573308348232044;1
662;1;0,41040923180656;0
1063;0;0,372636499324389;0
781;0;0,30696194165562;0
2154;0;0,580224540979252;1
120;1;0,66003266966956;1
403;1;0,562592627617033;1
1653;0;0,633004807083834;1
2282;0;0,395647403743151;0
626;1;0,480312420259787;0
1879;1;0,466433651160985;0
279;1;0,30330101056156;0
1255;0;0,401715458041728;0
719;0;0,570235758041695;1
83;1;0,472996713364825;0
1852;1;0,616363250557399;1
708;0;0,28523795894143;0
2147;1;0,490175397348594;0
417;0;0,453763530915303;0
528;0;0,706382640957622;1
2162;1;0,388486042469852;0
214;1;0,520046055657084;1
1169;1;0,371748015224489;0
1286;0;0,295738055673277;0
1350;1;0,450856931783053;0
1023;0;0,336741671877507;0
590;1;0,466420926179763;0
2357;0;0,284850276010172;0
836;1;0,495354970363524;0
2326;1;0,623010214023481;1
1278;1;0,587253559379882;1
551;1;0,438711750601535;0
1812;1;0,701973509875566;1
78;0;0,464976435157748;0
276;1;0,474765790124582;0
1005;0;0,410291409023971;0
1554;0;0,34644626101607;0
1977;1;0,484005684577152;0
1508;0;0,574526821671081;1
1435;1;0,492712863211838;0
2323;0;0,284850276010172;0
2229;0;0,28728435042028;0
106;1;0,70904432094668;1
1167;0;0,592367920612234;1
333;1;0,659316610535244;1
1923;1;0,664354532468401;1
2108;0;0,382508551938933;0
769;1;0,568545523914875;1
732;1;0,48253201320392;0
540;1;0,671578818468717;1
2356;1;0,301761114286835;0
1296;1;0,483070205012172;0
890;0;0,605372554044813;1
1670;0;0,593134519164348;1
1159;1;0,702110820409562;1
981;0;0,321620361279437;0
429;0;0,625761962848295;1
2085;1;0,513143061433547;1
1407;0;0,37252703577655;0
808;1;0,541129694722161;1
1084;0;0,30696194165562;0
1064;0;0,458046571301515;0
465;1;0,289748119904694;0
1686;1;0,201418557285842;0
2342;1;0,567619391348325;1
402;1;0,338332297166995;0
117;1;0,54956794356954;1
1472;1;0,513143061433547;1
2060;0;0,167162212469374;0
2079;0;0,332534923727389;0
2202;1;0,498384290616834;0
1273;0;0,514791879343999;1
2364;0;0,37974107368225;0
2014;0;0,352514254864188;0
1509;0;0,507307982217169;1
1637;0;0,240738966246413;0
2084;1;0,332048230263754;0
2224;1;0,473812443367118;0
1342;1;0,3392226436591;0
1982;0;0,504400770760332;1
1174;1;0,380064137506383;0
697;0;0,488306766835226;0
160;1;0,542402449282999;1
374;1;0,659316610535244;1
272;0;0,531149846762604;1
1577;0;0,531149846762604;1
141;1;0,435983240573797;0
572;0;0,564199452637254;1
864;0;0,464183057652579;0
2121;1;0,462628082269442;0
507;0;0,376957923482912;0
335;0;0,528587729899677;1
852;1;0,469790396485869;0
2042;1;0,529816106148781;1
1978;0;0,497350706825351;0
1887;1;0,627198121099464;1
2016;0;0,380780006190928;0
1735;0;0,453763530915303;0
63;1;0,44268987737045;0
357;0;0,472201729006887;0
1844;1;0,709819721563086;1
1204;0;0,465912332812747;0
2013;1;0,50953539810818;1
1749;1;0,490972493015058;0
1626;1;0,50196122799026;1
1307;0;0,295738055673277;0
1093;0;0,391816252872208;0
973;0;0,600202624598392;1
1918;0;0,441557093195548;0
1202;1;0,505262163486443;1
288;0;0,467029426763046;0
173;1;0,693422754276772;1
114;0;0,370869922560609;0
1999;1;0,560196665587593;1
656;1;0,31224049396112;0
2187;0;0,220403307014981;0
126;0;0,50432186056555;1
1648;1;0,41605354866858;0
2335;0;0,318264654920707;0
1412;0;0,553433160786259;1
1864;0;0,499867408423943;0
263;0;0,320815838180643;0
751;0;0,466742081851526;0
1920;0;0,550982399609878;1
1602;1;0,585659773488133;1
1692;1;0,488612751111283;0
2107;0;0,453763530915303;0
653;0;0,503524530600119;1
139;0;0,492076530706406;0
1053;0;0,290794499590905;0
1639;1;0,444639157579497;0
379;1;0,321620361279437;0
118;1;0,529382429331059;1
1419;1;0,353628853760917;0
1838;1;0,512388300858962;1
2251;0;0,480848035546938;0
541;1;0,217982361668775;0
817;0;0,502863690745066;1
2328;0;0,425210620507677;0
457;1;0,445653050077283;0
2158;0;0,547969852777727;1
730;0;0,443365996448955;0
1143;0;0,371748015224489;0
733;0;0,451327963480502;0
130;0;0,435983240573797;0
1080;0;0,364387371870195;0
877;0;0,506095585416458;1
991;0;0,368669348765252;0
116;0;0,701323488272804;1
666;1;0,304239044235273;0
1027;1;0,37252703577655;0
1236;0;0,647125102168342;1
1573;1;0,580224540979252;1
1722;0;0,310899177483958;0
1327;1;0,3392226436591;0
1220;1;0,526186811809829;1
1517;0;0,562799173268599;1
383;0;0,449078803024835;0
2233;0;0,361384327876872;0
704;0;0,602501633149357;1
1885;0;0,160114639470998;0
1371;1;0,335107706231444;0
222;1;0,597678580097289;1
942;0;0,30696194165562;0
2104;0;0,466742081851526;0
835;1;0,299318473518737;0
489;0;0,437711329256842;0
51;1;0,353628853760917;0
1031;0;0,198055914435374;0
2318;0;0,195776907467476;0
787;0;0,411580007674963;0
1089;1;0,5514343809107;1
1104;0;0,463503618162325;0
61;1;0,498882813827653;0
1697;1;0,589175612105642;1
505;1;0,310899177483958;0
55;1;0,58870162795558;1
1586;0;0,474765790124582;0
246;0;0,463675009665688;0
2319;1;0,334126146907113;0
1148;0;0,223038849803882;0
1853;1;0,632229916013206;1
1481;0;0,525330948740578;1
602;1;0,485666073518316;0
798;1;0,653747895971137;1
691;0;0,310899177483958;0
901;1;0,311654098420224;0
1638;0;0,226917409232767;0
1301;1;0,427140200917022;0
2217;1;0,632116120409037;1
3;1;0,453763530915303;0
1667;0;0,201418557285842;0
516;1;0,583500714427942;1
2091;1;0,492745940129524;0
1860;0;0,446276308974867;0
1785;0;0,30330101056156;0
1452;0;0,354564863599286;0
918;1;0,604391465622886;1
1590;0;0,633004807083834;1
509;1;0,527029216077758;1
6;0;0,492076530706406;0
1559;1;0,37252703577655;0
1311;0;0,374030862521779;0
1936;1;0,367085321513154;0
49;1;0,643089880612591;1
834;1;0,402845748834957;0
1003;1;0,470643486309122;0
1123;0;0,505396380255156;1
1535;0;0,395647403743151;0
501;0;0,310899177483958;0
775;0;0,30696194165562;0
478;0;0,445653050077283;0
1384;0;0,352514254864188;0
1295;1;0,661099498206798;1
2167;1;0,520819973922093;1
2000;0;0,361773050930746;0
115;0;0,418349537468623;0
2345;0;0,416570443586381;0
2360;1;0,300827417284047;0
258;0;0,435983240573797;0
2235;0;0,632116120409037;1
1680;0;0,317182784125415;0
796;0;0,466051440173972;0
660;1;0,241883839028689;0
1491;1;0,6563758594438;1
705;0;0,278167097130644;0
1848;0;0,505262163486443;1
1224;0;0,336741671877507;0
974;0;0,449078803024835;0
1712;0;0,41605354866858;0
2123;0;0,576191073960391;1
1274;1;0,374030862521779;0
842;0;0,217982361668775;0
312;0;0,314453456009793;0
466;0;0,345558936332149;0
1971;0;0,297106381577713;0
386;0;0,513395781441253;1
2228;0;0,34284968059262;0
585;0;0,719405379092561;1
2033;0;0,353448927732496;0
2071;0;0,348743796009457;0
1448;1;0,643089880612591;1
253;0;0,502012644477146;1
624;0;0,449127326848292;0
449;0;0,400601811694693;0
490;0;0,345558936332149;0
1059;0;0,466051440173972;0
1560;1;0,492745940129524;0
218;1;0,463675009665688;0
1960;0;0,485666073518316;0
2124;1;0,657910585937595;1
1207;1;0,45651325018955;0
1411;1;0,492745940129524;0
600;1;0,492712863211838;0
2082;1;0,395170013500117;0
2375;0;0,509456416412365;1
2186;0;0,473315310052598;0
1040;0;0,507618665177209;1
2289;0;0,595962914586171;1
373;1;0,3523230519428;0
665;0;0,11796220771571;0
1532;0;0,609200214975167;1
1256;0;0,295738055673277;0
886;0;0,37252703577655;0
1581;1;0,593172755510152;1
830;1;0,456520629567766;0
1723;0;0,41605354866858;0
1272;0;0,587253559379882;1
904;0;0,445653050077283;0
1116;0;0,609200214975167;1
1443;1;0,573308348232044;1
824;0;0,328208338178481;0
619;1;0,592497565217749;1
1387;1;0,453227794721234;0
1790;0;0,281741850210128;0
136;0;0,274287571785301;0
2295;0;0,521317615683362;1
2272;0;0,30696194165562;0
896;1;0,685812734189867;1
283;1;0,55493719840905;1
205;1;0,597678580097289;1
2247;1;0,702008455927638;1
1775;1;0,30330101056156;0
2243;0;0,220746137009588;0
2035;1;0,572114203849745;1
438;1;0,313735156826828;0
340;1;0,659316610535244;1
413;1;0,735604978316569;1
1456;0;0,170168353519422;0
2301;1;0,34284968059262;0
488;1;0,501883394269581;1
2067;0;0,430119251216429;0
953;0;0,522429971283103;1
1615;0;0,213568983829061;0
1356;0;0,293062163892799;0
727;0;0,311477759220074;0
54;1;0,719405379092561;1
1698;0;0,179573724262687;0
2174;1;0,342400541448029;0
1845;1;0,530319466782138;1
1232;0;0,281741850210128;0
1934;0;0,414399565559059;0
1466;0;0,314453456009793;0
2207;1;0,561160501048331;1
259;0;0,474055039984915;0
1451;0;0,336195845154271;0
2112;1;0,527029216077758;1
1108;0;0,704513158719957;1
2268;1;0,347839757167171;0
1494;1;0,602761606794999;1
760;1;0,466742081851526;0
1683;0;0,433100230762643;0
523;0;0,353628853760917;0
707;0;0,178327636840205;0
1187;1;0,66087621523911;1
1041;1;0,443365996448955;0
377;0;0,562799173268599;1
1057;1;0,584704487527066;1
1828;1;0,336741671877507;0
1986;0;0,297480855918239;0
2302;1;0,632116120409037;1
